ID,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Price
45781791,-,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,71244 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,23207.0
45671060,-,TOYOTA,Prius C,2013,Sedan,No,Hybrid,1.5,65000 km,4.0,Automatic,Front,04-May,Left wheel,Red,8,17876.0
45781943,-,HONDA,FIT,2011,Sedan,No,Hybrid,1.3,120521 km,4.0,Tiptronic,Front,04-May,Right-hand drive,Black,6,12544.0
45649726,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,382746 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,314.0
45668904,475,CHEVROLET,Volt,2012,Sedan,Yes,Plug-in Hybrid,1.4,0 km,4.0,Automatic,Front,04-May,Left wheel,Silver,10,11604.0
45732061,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,99000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,53154.0
45802445,765,HYUNDAI,Grandeur,2015,Sedan,Yes,LPG,2,81125 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,17719.0
45797815,1185,HYUNDAI,H1,2009,Minivan,Yes,Diesel,2.5,72999 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,14426.0
45523494,1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,19968 km,4.0,Automatic,Front,04-May,Left wheel,White,12,6586.0
45803606,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,43071 km,4.0,Automatic,Front,04-May,Left wheel,White,4,20542.0
45801732,765,BMW,420,2015,Coupe,Yes,Petrol,2.0 Turbo,28800 km,4.0,Tiptronic,Rear,02-Mar,Left wheel,Black,10,49000.0
45380780,650,CHEVROLET,Cruze PREMIER,2016,Sedan,Yes,Petrol,1.4 Turbo,9470 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8,18660.0
45794280,-,MERCEDES-BENZ,S 430,2000,Sedan,Yes,Petrol,4.3,0 km,8.0,Tiptronic,Rear,04-May,Left wheel,Silver,0,9408.0
45474006,-,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,90000 km,4.0,Automatic,Front,04-May,Left wheel,White,4,21953.0
45591643,-,TOYOTA,Prius,2006,Sedan,No,Hybrid,1.5,0 km,4.0,Variator,Front,04-May,Left wheel,Silver,12,14113.0
45649752,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,130478 km,4.0,Automatic,Front,04-May,Left wheel,White,12,862.0
45772936,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,1600 km,4.0,Automatic,Rear,04-May,Left wheel,Black,12,392.0
45470589,-,MERCEDES-BENZ,C 220,1998,Sedan,No,Diesel,2.2,20600 km,4.0,Manual,Rear,04-May,Left wheel,Black,2,3.0
45530515,1588,NISSAN,Navara,2007,Pickup,No,Diesel,2.5 Turbo,220000 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,8,25716.0
45792343,764,KIA,Optima,2015,Sedan,Yes,Petrol,2,41088 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,17092.0
45650064,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058 km,4.0,Automatic,Front,04-May,Left wheel,White,12,18817.0
45809465,446,HONDA,FIT,2014,Hatchback,Yes,Petrol,1.3,36261 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,28288.0
45682399,-,MERCEDES-BENZ,E 36 AMG,2001,Sedan,No,Petrol,2.0 Turbo,230000 km,4.0,Manual,Rear,04-May,Left wheel,Black,12,10036.0
44982672,915,BMW,535,2014,Sedan,Yes,Diesel,3.0 Turbo,64000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Grey,12,53314.0
45772407,1017,HYUNDAI,Elantra,2017,Jeep,Yes,Petrol,2,284251 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,94.0
45773890,583,MINI,Countryman,2011,Jeep,Yes,Petrol,1.6,83000 km,4.0,Tiptronic,Front,04-May,Left wheel,Green,8,24458.0
45701214,-,NISSAN,X-Terra,2002,Jeep,No,Petrol,3.3,22000 km,6.0,Automatic,4x4,04-May,Left wheel,Black,8,5018.0
45584942,900,MITSUBISHI,Outlander xl,2015,Jeep,Yes,Petrol,2.4,117000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,10,28225.0
45265205,1266,HONDA,"FIT ""S""- PAKETI.",2014,Sedan,No,Hybrid,1.5,76000 km,4.0,Tiptronic,Front,04-May,Right-hand drive,Black,8,14269.0
45768171,-,VOLKSWAGEN,CC,2012,Sedan,Yes,Petrol,2.0 Turbo,125000 km,4.0,Automatic,Front,04-May,Left wheel,Black,8,25716.0
45760161,1811,LEXUS,GX 470,2010,Jeep,Yes,Petrol,4.6,357246 km,8.0,Automatic,4x4,04-May,Left wheel,Grey,0,16308.0
45732131,640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,273371 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,27858.0
45810534,642,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,176379 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,22357.0
45814828,862,TOYOTA,Camry,2011,Sedan,Yes,Petrol,2.5,236936 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,1882.0
45758420,934,TOYOTA,RAV 4,2015,Jeep,Yes,Petrol,2.5,91174 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,0,20385.0
45767143,-,BMW,528,1998,Sedan,No,Petrol,2.8,250130 km,6.0,Tiptronic,Rear,04-May,Left wheel,Blue,5,4704.0
37812584,-,HONDA,FIT,2003,Hatchback,No,Petrol,1.3,120000 km,4.0,Variator,Front,04-May,Right-hand drive,Beige,0,40.0
45772742,2455,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,263190 km,8.0,Automatic,4x4,04-May,Left wheel,White,0,862.0
45497296,707,FORD,Transit Connect,2011,Goods wagon,No,Petrol,2,160000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,6,12231.0
45814914,585,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,245486 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,1803.0
45760862,456,TOYOTA,Avalon,2015,Sedan,Yes,Hybrid,2.5,0 km,4.0,Automatic,Front,04-May,Left wheel,White,12,4391.0
45800995,-,MERCEDES-BENZ,E 220,1998,Sedan,No,Diesel,2.2,230000 km,4.0,Manual,Rear,04-May,Left wheel,Silver,7,8781.0
45788789,-,OPEL,Vectra,1999,Goods wagon,No,Petrol,1.6,22000 km,4.0,Manual,Front,04-May,Left wheel,Silver,6,6586.0
45761683,-,MITSUBISHI,Pajero IO,2003,Jeep,No,Petrol,2,180000 km,4.0,Automatic,4x4,04-May,Left wheel,White,4,9408.0
45730976,1413,HYUNDAI,Genesis,2016,Sedan,Yes,Petrol,3.3,33705 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,44533.0
45455218,639,FORD,Focus se,2014,Hatchback,No,Petrol,2,130326 km,4.0,Automatic,Front,04-May,Left wheel,Grey,6,16621.0
45804731,770,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,88000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,37066.0
44316413,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,66000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,10,24462.0
45762441,585,LEXUS,CT 200h,2013,Sedan,Yes,Hybrid,1.8,0 km,4.0,Automatic,Front,04-May,Left wheel,Red,0,1333.0
45803072,769,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2.2,244538 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,16546.0
45785705,742,HONDA,Civic,2008,Sedan,No,Hybrid,1.3,248126 km,4.0,Automatic,Front,04-May,Left wheel,Black,8,11917.0
45803055,1017,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2,78843 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,48534.0
45809467,830,CHEVROLET,Equinox,2019,Sedan,Yes,Petrol,1.5,17051 km,4.0,Automatic,Front,04-May,Left wheel,White,12,10349.0
45801621,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,96860 km,4.0,Automatic,Front,04-May,Left wheel,White,4,20005.0
45809701,697,HONDA,Civic,2015,Sedan,Yes,Petrol,1.8,100658 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,30891.0
45783952,-,NISSAN,Serena,2005,Minivan,No,Petrol,2,195000 km,4.0,Automatic,Front,04-May,Right-hand drive,Brown,2,9722.0
45798145,-,NISSAN,Micra,2000,Coupe,No,Petrol,1,141000 km,4.0,Manual,Front,02-Mar,Left wheel,Black,5,5959.0
45776860,697,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.8,10000 km,6.0,Tiptronic,Front,04-May,Left wheel,Black,9,14740.0
45793398,-,OPEL,Vectra,1993,Sedan,No,Petrol,2,111111 km,4.0,Manual,Front,04-May,Left wheel,Green,2,2822.0
45789976,1282,KIA,Sportage,2007,Jeep,Yes,Diesel,2,89472 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,7213.0
45645644,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,156518 km,4.0,Automatic,Front,04-May,Left wheel,White,12,3607.0
45641176,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,156518 km,4.0,Automatic,Front,04-May,Left wheel,White,12,3607.0
45660975,1211,BMW,X5,2010,Jeep,Yes,Diesel,3,265210 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0,1882.0
45731773,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,156151 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,36219.0
45805544,-,OPEL,Corsa,1996,Hatchback,No,Petrol,1.4,270000 km,4.0,Manual,Front,02-Mar,Left wheel,Black,2,2195.0
45794503,-,FORD,Transit,1998,Microbus,No,Diesel,2.5,325812 km,4.0,Manual,Front,02-Mar,Left wheel,White,2,10976.0
45757601,1172,NISSAN,Maxima,2011,Sedan,Yes,Petrol,3.5,147242 km,6.0,Automatic,Front,04-May,Left wheel,Blue,12,627.0
45810917,481,FORD,Fusion,2017,Sedan,Yes,Hybrid,2,78373 km,4.0,Automatic,Front,04-May,Left wheel,White,12,188.0
45798705,-,MERCEDES-BENZ,C 180,1999,Sedan,No,Petrol,1.8,250000 km,4.0,Manual,Rear,04-May,Left wheel,Blue,4,9408.0
45788748,-,MAZDA,MPV,2001,Minivan,No,Petrol,2.5,180000 km,6.0,Automatic,Front,04-May,Right-hand drive,Black,2,9408.0
44044380,-,TOYOTA,Camry SE,2011,Sedan,No,Petrol,2.5,72000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,10,25402.0
45810980,777,LEXUS,IS 250,2014,Sedan,Yes,Petrol,2.5,87462 km,6.0,Automatic,Rear,04-May,Left wheel,Black,12,11447.0
45773316,-,SSANGYONG,REXTON SUPER,2010,Jeep,Yes,Diesel,2.7,66000 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,22266.0
45797021,518,TOYOTA,Camry,2016,Sedan,Yes,Hybrid,2.5,60000 km,5.0,Automatic,Front,04-May,Left wheel,White,12,38574.0
45430423,1673,FORD,Transit,2005,Goods wagon,No,Diesel,2.0 Turbo,170000 km,4.0,Manual,Front,02-Mar,Left wheel,White,4,9252.0
45788453,-,MERCEDES-BENZ,C 300,2009,Sedan,Yes,Petrol,3,130000 km,6.0,Tiptronic,Front,04-May,Left wheel,White,0,18817.0
45617658,-,MAZDA,Mazda 6,2017,Sedan,Yes,Petrol,2.5,22000 km,4.0,Automatic,Front,04-May,Left wheel,White,4,50805.0
45647069,2067,MERCEDES-BENZ,CLS 55 AMG,2019,Coupe,Yes,Petrol,4,0 km,8.0,Automatic,4x4,04-May,Left wheel,Silver,12,26971.0
45813905,-,AUDI,A4,2002,Sedan,No,Petrol,1.8 Turbo,200000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Silver,4,7000.0
45766567,-,NISSAN,Tiida,2009,Hatchback,No,Petrol,1.5,95000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4,1568.0
45797509,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,135206 km,4.0,Automatic,Front,04-May,Left wheel,White,4,40688.0
45744701,761,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.8,86382 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,5739.0
45802698,640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,238939 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,24283.0
45654431,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,0 km,4.0,Automatic,Front,04-May,Left wheel,Red,0,1176.0
45433733,528,FORD,Fiesta SE,2014,Hatchback,No,Petrol,1.6,144000 km,4.0,Automatic,Front,04-May,Left wheel,Red,7,3136.0
45730083,971,SSANGYONG,REXTON,2016,Jeep,Yes,Diesel,2.2,110170 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,47989.0
45782276,-,HYUNDAI,Getz,2008,Hatchback,No,Petrol,1.4,0 km,4.0,Manual,Front,04-May,Left wheel,Blue,2,4704.0
45814848,810,TOYOTA,Corolla,2016,Sedan,Yes,Petrol,1.8,94602 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,3293.0
45769021,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,259184 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0,251.0
41705081,586,TOYOTA,Prius V,2012,Hatchback,No,Hybrid,1.8,144000 km,4.0,Automatic,Front,04-May,Left wheel,White,0,16151.0
45803397,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,401021 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,11604.0
45793329,551,CHEVROLET,Spark,2017,Sedan,Yes,Petrol,1,32852 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,13485.0
45733155,642,HYUNDAI,Sonata,2012,Sedan,Yes,Petrol,2,161952 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,20266.0
45552232,738,CHEVROLET,Cruze LT,2017,Sedan,No,Petrol,1.4,26585 km,4.0,Automatic,Front,04-May,Left wheel,Grey,8,15524.0
45807976,862,HYUNDAI,H1 GRAND STAREX,2011,Minivan,Yes,Diesel,2.5 Turbo,72000 km,4.0,Tiptronic,Rear,04-May,Left wheel,White,2,21950.0
45772602,-,MERCEDES-BENZ,Vito,2004,Microbus,Yes,Diesel,2.2,400000 km,4.0,Manual,Front,04-May,Left wheel,Blue,0,20385.0
45624964,915,BMW,X5,2014,Jeep,Yes,Diesel,3,0 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0,7213.0
45631252,640,SUBARU,XV,2013,Sedan,Yes,Petrol,2,105523 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,0,5645.0
45688300,-,MERCEDES-BENZ,ML 63 AMG,2006,Jeep,Yes,Petrol,6.3,264000 km,8.0,Automatic,4x4,04-May,Left wheel,Black,6,20385.0
45810826,879,FORD,Fiesta,2019,Sedan,Yes,Petrol,1.6,47736 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,3763.0
45437321,843,TOYOTA,Prius,2008,Hatchback,Yes,Hybrid,1.5,178000 km,4.0,Variator,Front,04-May,Left wheel,Golden,12,10976.0
45648502,919,BMW,X5,2012,Jeep,Yes,Diesel,3,103458 km,6.0,Automatic,4x4,04-May,Left wheel,White,0,8154.0
45813798,1307,DODGE,Challenger,2015,Coupe,Yes,Petrol,3.6,72608 km,6.0,Automatic,Rear,02-Mar,Left wheel,Grey,12,4861.0
45660813,690,LEXUS,RX 450,2016,Jeep,Yes,Hybrid,3.5,27038 km,6.0,Automatic,4x4,04-May,Left wheel,White,12,392.0
45804355,1141,JEEP,Compass,2009,Jeep,Yes,Petrol,2.4,167510 km,4.0,Automatic,Front,04-May,Left wheel,Red,4,16358.0
45796421,562,CHEVROLET,Cruze,2015,Sedan,Yes,Petrol,1.4 Turbo,37000 km,4.0,Automatic,Front,04-May,Left wheel,Brown,8,17249.0
45794107,-,SUBARU,Forester,2001,Hatchback,No,Petrol,2.0 Turbo,21211 km,4.0,Automatic,4x4,04-May,Right-hand drive,White,2,4000.0
41911644,1111,HONDA,FIT,2012,Hatchback,Yes,Hybrid,1.3,59000 km,4.0,Variator,Front,04-May,Right-hand drive,Black,4,7840.0
45773229,1083,CHEVROLET,Impala,2013,Sedan,Yes,Petrol,3.6,295126 km,6.0,Automatic,Front,04-May,Left wheel,Black,12,470.0
45649801,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,127515 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,9722.0
45815348,1273,LEXUS,RX 350,2015,Jeep,Yes,Petrol,3.5,71939 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,3293.0
45715705,749,HYUNDAI,Sonata SPORT,2014,Sedan,No,Petrol,2.4,92000 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,12,21639.0
45814022,586,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,99000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,7,16308.0
45725387,836,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2,237003 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,15718.0
45498407,-,FORD,Fusion,2013,Sedan,No,Hybrid,2,156800 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,21012.0
45642885,-,LEXUS,GX 470,2003,Jeep,Yes,CNG,4.7,175000 km,8.0,Tiptronic,4x4,04-May,Left wheel,Silver,12,28225.0
45804923,930,HYUNDAI,Tucson,2018,Jeep,Yes,Diesel,1.7,87862 km,4.0,Automatic,Front,04-May,Left wheel,White,4,44875.0
45809909,308,TOYOTA,Aqua,2015,Universal,Yes,Hybrid,1.5,31040 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,35168.0
45770463,-,BMW,X6,2009,Jeep,Yes,Petrol,3.5 Turbo,158000 km,6.0,Tiptronic,4x4,04-May,Left wheel,White,12,40769.0
45804774,891,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,120142 km,4.0,Automatic,Front,04-May,Left wheel,White,4,35237.0
45732669,836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,161240 km,4.0,Automatic,Front,04-May,Left wheel,White,4,13877.0
45065470,697,FORD,Transit,2012,Goods wagon,No,Diesel,2.2 Turbo,272000 km,4.0,Manual,Front,04-May,Left wheel,White,2,20695.0
45666890,-,MERCEDES-BENZ,Sprinter,2000,Microbus,No,Diesel,2.2 Turbo,360000 km,4.0,Manual,Rear,>5,Left wheel,White,2,13482.0
45762145,-,BMW,318,1998,Sedan,No,CNG,1.9,312000 km,4.0,Manual,Rear,04-May,Left wheel,White,8,7213.0
45803602,1091,TOYOTA,Camry,2016,Sedan,Yes,Petrol,2.5,70000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,14,31361.0
45807566,-,MERCEDES-BENZ,E 430,1999,Sedan,Yes,Petrol,4.3,200000 km,8.0,Automatic,Rear,04-May,Left wheel,Silver,8,5645.0
45779350,-,LEXUS,IS 250,2015,Sedan,Yes,Petrol,2.5,93000 km,6.0,Automatic,4x4,04-May,Left wheel,Brown,12,52059.0
45773736,831,HYUNDAI,Tucson,2011,Jeep,Yes,Petrol,2.4,179746 km,4.0,Automatic,Front,04-May,Left wheel,White,0,392.0
45733698,765,HYUNDAI,Sonata,2015,Sedan,Yes,Petrol,2,63750 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,49431.0
45793637,-,BMW,320,2003,Coupe,No,Petrol,2,170005 km,4.0,Tiptronic,Rear,02-Mar,Left wheel,Blue,8,11917.0
45804087,-,VOLKSWAGEN,Passat,2003,Sedan,Yes,CNG,2.8,282000 km,6.0,Manual,Front,04-May,Left wheel,Black,8,7213.0
45789388,-,PORSCHE,Cayenne S,2003,Jeep,Yes,CNG,4.5,189000 km,8.0,Tiptronic,4x4,04-May,Left wheel,Black,8,19444.0
45809450,345,HONDA,FIT,2016,Universal,Yes,Hybrid,1.5,23779 km,4.0,Automatic,Front,04-May,Left wheel,Yellow,4,34560.0
45762630,753,HYUNDAI,Sonata,2012,Jeep,Yes,Hybrid,2.4,123862 km,4.0,Automatic,Front,04-May,Left wheel,White,0,470.0
45652597,640,VOLKSWAGEN,Scirocco,2013,Sedan,Yes,Petrol,2,64930 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,188.0
45730723,831,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,1.6,59647 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,43281.0
45809062,831,CHEVROLET,Captiva,2011,Jeep,Yes,Petrol,2.4,81344 km,4.0,Automatic,Front,04-May,Left wheel,White,4,23129.0
45732576,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,90612 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,55932.0
45768194,353,LEXUS,CT 200h,2015,Hatchback,Yes,Hybrid,1.8,115347 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,470.0
45727337,642,SSANGYONG,Korando,2012,Jeep,Yes,Diesel,2,141641 km,4.0,Automatic,Front,04-May,Left wheel,White,4,22843.0
45781482,-,MERCEDES-BENZ,Sprinter,2001,Microbus,No,Diesel,2.2 Turbo,500 km,4.0,Manual,Rear,04-May,Left wheel,White,0,14426.0
45776058,-,OPEL,Zafira,1999,Universal,No,Petrol,1.6,0 km,4.0,Manual,Front,04-May,Left wheel,Black,4,6115.0
45637800,639,FORD,Fusion,2014,Sedan,Yes,Petrol,2.0 Turbo,70600 km,4.0,Tiptronic,Front,04-May,Left wheel,White,8,20385.0
44959956,-,CHEVROLET,Cruze,2017,Sedan,Yes,Petrol,1.4 Turbo,32000 km,4.0,Automatic,Front,04-May,Left wheel,White,12,26657.0
45645400,-,MITSUBISHI,Colt,2008,Hatchback,No,Petrol,1.3,64862 km,4.0,Automatic,Front,04-May,Right-hand drive,Blue,2,8781.0
45397225,-,MERCEDES-BENZ,Sprinter,1998,Microbus,Yes,CNG,3.2 Turbo,800000 km,6.0,Manual,Rear,04-May,Left wheel,White,2,10000.0
45771899,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,119379 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,16621.0
45816451,934,FORD,Fusion,2015,Sedan,No,Petrol,2.5,112000 km,5.0,Automatic,Front,04-May,Left wheel,White,8,17249.0
45760465,917,AUDI,A7,2013,Hatchback,Yes,Petrol,3,301707 km,6.0,Automatic,4x4,04-May,Left wheel,Grey,0,11133.0
45816321,1578,BMW,X5,2015,Jeep,Yes,Petrol,4.4,117782 km,8.0,Automatic,4x4,04-May,Left wheel,Black,12,157.0
45810823,1869,CHEVROLET,Impala,2019,Sedan,Yes,Petrol,3.6,18438 km,6.0,Automatic,Front,04-May,Left wheel,Silver,12,3450.0
45612973,474,CHEVROLET,Cruze,2013,Sedan,No,Petrol,1.4 Turbo,93000 km,4.0,Automatic,Front,04-May,Left wheel,Purple,8,14740.0
45648537,1018,BMW,X5,2011,Jeep,Yes,Diesel,3,332243 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0,10349.0
45787271,1055,MERCEDES-BENZ,E 350,2013,Coupe,Yes,Petrol,3.5,110000 km,6.0,Tiptronic,Rear,02-Mar,Left wheel,Black,8,33556.0
45731827,1099,HYUNDAI,Grandeur,2010,Sedan,Yes,LPG,2.7,68224 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,7665.0
45808687,-,SUZUKI,Grand Vitara,2005,Jeep,No,Petrol,2.7,180000 km,6.0,Automatic,4x4,04-May,Right-hand drive,White,6,11000.0
45767657,781,SUBARU,Forester,2012,Jeep,Yes,Petrol,2.5,260133 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,0,4861.0
45806835,456,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,273651 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,1882.0
45751808,2562,FORD,F150,2019,Sedan,Yes,Petrol,5,7224 km,8.0,Automatic,Front,04-May,Left wheel,Black,12,10506.0
45770065,1055,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,3.5,107800 km,6.0,Automatic,Rear,04-May,Left wheel,Grey,12,5802.0
44815850,1528,FORD,Transit,2007,Microbus,No,Diesel,2.4,168000 km,4.0,Manual,Rear,04-May,Left wheel,Blue,2,17249.0
45668198,-,LEXUS,IS 250,2013,Sedan,Yes,Petrol,2.5,64023 km,8.0,Tiptronic,4x4,04-May,Left wheel,White,6,27598.0
45694879,-,TOYOTA,Prius,2015,Hatchback,No,Hybrid,1.8,253206 km,6.0,Automatic,Front,04-May,Left wheel,Silver,6,20385.0
45804466,1055,LEXUS,RX 350,2013,Jeep,Yes,Petrol,3.5,69997 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,67483.0
45796431,-,NISSAN,Tiida Latio,2006,Sedan,Yes,Petrol,1.5,127000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4,8781.0
45803198,891,HYUNDAI,Sonata,2016,Sedan,Yes,Petrol,2,44608 km,4.0,Automatic,Front,04-May,Left wheel,White,4,20382.0
45794150,934,SUBARU,Forester,2015,Jeep,Yes,Petrol,2.5,0 km,4.0,Variator,4x4,04-May,Left wheel,Silver,12,15681.0
45417465,259,CHEVROLET,Volt,2014,Hatchback,No,Plug-in Hybrid,1.4,66000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,10,26343.0
45769096,-,FORD,Escape,2008,Jeep,No,Hybrid,2.5,149000 km,4.0,Automatic,4x4,04-May,Left wheel,White,12,16308.0
45813867,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,236539 km,4.0,Automatic,Front,04-May,Left wheel,White,0,549.0
45815236,915,MERCEDES-BENZ,GL 350,2014,Jeep,Yes,Diesel,3,86541 km,6.0,Automatic,4x4,04-May,Left wheel,Blue,12,7213.0
45813156,781,FORD,Escape,2012,Jeep,Yes,Hybrid,2.5,239395 km,4.0,Automatic,Front,04-May,Left wheel,White,12,627.0
45789675,-,FORD,Transit,2005,Microbus,No,Diesel,2.9 Turbo,231000 km,4.0,Manual,Rear,02-Mar,Left wheel,White,2,11917.0
40423642,-,TOYOTA,Camry,2007,Sedan,No,Hybrid,2.4,0 km,4.0,Variator,Front,04-May,Left wheel,Grey,8,12544.0
45765965,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,50930 km,4.0,Automatic,Rear,04-May,Left wheel,Black,12,3450.0
45647889,640,AUDI,A4,2013,Sedan,Yes,Petrol,2,157584 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0,3920.0
45524856,1077,TOYOTA,CHR,2019,Coupe,Yes,Petrol,2,5219 km,4.0,Automatic,Front,04-May,Left wheel,White,12,6586.0
45776801,-,BMW,320,2000,Sedan,No,Petrol,2.5,207000 km,6.0,Tiptronic,Rear,04-May,Left wheel,Blue,6,8781.0
45798320,629,HYUNDAI,Elantra,2015,Sedan,Yes,LPG,1.6,35607 km,4.0,Automatic,Front,04-May,Left wheel,White,4,19601.0
45795856,-,BMW,X5 3.0,2002,Jeep,Yes,Diesel,3.0 Turbo,256000 km,6.0,Tiptronic,4x4,>5,Left wheel,Silver,12,20071.0
45810495,-,BMW,X5,2004,Jeep,Yes,LPG,4.4,240000 km,8.0,Tiptronic,4x4,04-May,Left wheel,Black,8,17249.0
